product_id,sale_date,sales_rep,region,sales_amount,quantity_sold,product_category,unit_cost,unit_price,customer_type,discount,payment_method,sales_channel,region_and_sales_rep
1047,27-09-2023,eve,north,8657.89,32,electronics,367.98,806.14,returning,0.22,credit card,retail,north-eve
1025,11-07-2023,charlie,west,5910.67,40,electronics,2983.85,3239.74,new,0.27,credit card,online,west-charlie
1066,24-06-2023,bob,west,5851.41,13,furniture,4133.92,4358.37,new,0.13,cash,retail,west-bob
1010,12-10-2023,charlie,north,9907.72,20,furniture,4298.74,4475.19,returning,0.16,cash,online,north-charlie
1056,23-07-2023,bob,west,7591.63,35,furniture,2344.93,2707.25,new,0.12,credit card,retail,west-bob
1030,13-06-2023,charlie,west,4478.71,5,clothing,3932.14,4082.76,new,0.26,credit card,online,west-charlie
1005,08-09-2023,eve,north,7103.23,9,electronics,4737.06,4869.5,new,0.07,cash,online,north-eve
1033,15-08-2023,eve,east,3953.38,29,clothing,1412.09,1596.65,returning,0.07,cash,online,east-eve
1065,07-01-2023,eve,north,2365.87,6,clothing,2019.9,2116.74,new,0.11,credit card,online,north-eve
1018,29-01-2023,david,west,6008.83,25,food,4660.82,5011.43,new,0.07,bank transfer,online,west-david
1096,02-02-2023,alice,east,9289,31,electronics,1724.24,2036.2,new,0.17,cash,online,east-alice
1049,14-05-2023,eve,south,9298.48,22,electronics,4573.69,4820.3,new,0.04,cash,online,south-eve
1011,20-03-2023,bob,east,3484.86,2,furniture,4906.17,5107.43,returning,0.1,cash,online,east-bob
1085,27-02-2023,eve,west,5324.01,45,furniture,3325.96,3781.4,returning,0.27,credit card,online,west-eve
1026,26-01-2023,david,east,2195.2,5,food,4093.61,4117.88,returning,0.12,credit card,retail,east-david
1063,14-08-2023,bob,north,9956.75,27,clothing,3760.25,4147.11,new,0.22,cash,online,north-bob
1089,12-10-2023,david,south,9813.07,25,furniture,3512.69,3964.63,returning,0.03,credit card,retail,south-david
1086,04-01-2023,bob,south,6530.14,8,furniture,1569.31,1798.02,new,0.07,credit card,online,south-bob
1059,09-04-2023,charlie,south,8063.7,1,electronics,332.62,612.46,returning,0.24,cash,retail,south-charlie
1027,08-02-2023,alice,west,7179.49,20,electronics,1748.11,2220.9,new,0.23,credit card,retail,west-alice
1049,28-09-2023,alice,west,5972.27,44,furniture,3351.33,3465.35,returning,0.12,bank transfer,online,west-alice
1077,12-10-2023,david,south,628.15,23,electronics,557.52,822.39,returning,0.29,credit card,online,south-david
1033,06-06-2023,alice,east,4602.17,32,food,108.99,351.6,returning,0.27,credit card,retail,east-alice
1098,16-03-2023,david,south,6780.38,11,furniture,741.48,878.09,new,0.29,cash,retail,south-david
1099,15-10-2023,david,east,6807.56,39,electronics,3592.89,4004,new,0.13,cash,online,east-david
1001,10-05-2023,david,east,3793.91,47,food,4865.33,5316.13,new,0.06,bank transfer,online,east-david
1021,24-06-2023,alice,west,9422.75,24,electronics,4916.17,5309.32,returning,0.19,credit card,online,west-alice
1055,25-03-2023,david,east,1756.83,11,electronics,2495.2,2600.93,new,0.21,bank transfer,retail,east-david
1006,22-01-2023,alice,south,5053.56,29,electronics,4353.29,4405.8,new,0.04,bank transfer,online,south-alice
1092,27-01-2023,david,west,6939.75,26,furniture,3697.29,4003.96,new,0.24,cash,online,west-david
1081,14-07-2023,eve,north,7001.64,16,clothing,2530.15,2568.13,new,0.01,credit card,online,north-eve
1069,03-12-2023,david,north,6521.53,35,electronics,2885.16,3224.84,new,0.14,cash,online,north-david
1095,24-08-2023,bob,west,2825.35,20,food,729.27,999.18,new,0.1,bank transfer,online,west-bob
1005,02-04-2023,david,south,1646.45,46,furniture,4691.42,5026.19,returning,0.22,bank transfer,retail,south-david
1003,21-01-2023,charlie,north,6395.81,3,furniture,1792.05,2091.23,returning,0.09,cash,retail,north-charlie
1053,30-10-2023,david,north,6033.09,1,food,2258.44,2475.56,new,0.25,cash,online,north-david
1023,23-12-2023,bob,east,1875.62,47,electronics,3374.72,3483.15,returning,0.18,cash,online,east-bob
1053,25-03-2023,bob,east,7080.88,1,clothing,1702.82,1862.61,returning,0.24,cash,retail,east-bob
1037,19-09-2023,alice,south,4606.2,17,electronics,1308.58,1575.59,new,0.3,cash,online,south-alice
1074,27-05-2023,eve,west,6710.83,2,food,3173.69,3503.11,new,0.2,bank transfer,retail,west-eve
1074,14-09-2023,david,south,8389.93,29,furniture,173.67,565.62,returning,0.3,cash,online,south-david
1083,27-02-2023,alice,west,1780.31,20,clothing,3617.59,4003.5,new,0.01,credit card,retail,west-alice
1017,15-01-2023,eve,north,289.53,6,furniture,2594.42,3081.04,returning,0.1,bank transfer,retail,north-eve
1085,11-06-2023,david,east,7813.12,8,food,3048.48,3198.54,returning,0.03,bank transfer,online,east-david
1078,12-06-2023,charlie,south,6136,29,electronics,3177.81,3222.65,returning,0.08,credit card,retail,south-charlie
1073,16-11-2023,david,south,7026.43,48,clothing,2658.9,2838.27,new,0.25,credit card,online,south-david
1001,08-10-2023,bob,west,8397.73,33,furniture,2933.54,3307.75,returning,0.01,bank transfer,retail,west-bob
1051,07-10-2023,bob,west,8047.83,3,furniture,3434.75,3659.42,new,0.16,cash,online,west-bob
1045,12-01-2023,charlie,south,9613.11,35,furniture,3777.94,4188.66,new,0.17,bank transfer,online,south-charlie
1077,01-10-2023,alice,west,5405.76,5,electronics,3650.89,3930.06,new,0.17,bank transfer,online,west-alice
1004,28-09-2023,eve,south,4936.11,27,clothing,4354.6,4820.2,new,0.14,credit card,retail,south-eve
1062,27-07-2023,david,south,4078.68,44,electronics,987.74,1462.19,new,0.24,bank transfer,online,south-david
1065,27-01-2023,bob,south,1621.54,12,electronics,2035.68,2079.64,returning,0.04,cash,online,south-bob
1032,13-03-2023,alice,north,5768.81,20,electronics,4741.59,4975.23,new,0.09,credit card,online,north-alice
1034,01-03-2023,charlie,west,2842.42,45,food,2013.12,2321.87,new,0.18,bank transfer,retail,west-charlie
1092,25-05-2023,bob,east,9220.94,20,food,668.11,803.49,new,0.21,bank transfer,online,east-bob
1095,03-04-2023,charlie,east,5873.59,9,food,2650.95,2860.42,new,0.12,cash,retail,east-charlie
1072,05-11-2023,david,west,5969.12,39,clothing,591.98,934.04,new,0.26,bank transfer,retail,west-david
1039,08-01-2023,eve,south,3613.75,4,electronics,1054.12,1175.22,returning,0.12,bank transfer,retail,south-eve
1026,20-03-2023,bob,east,614.69,19,electronics,4991.68,5296.65,new,0.12,bank transfer,online,east-bob
1034,27-01-2023,bob,east,414.26,38,food,2729.75,3081.5,new,0.01,bank transfer,online,east-bob
1054,23-06-2023,david,west,4291.02,27,electronics,1456.09,1510.43,returning,0.17,cash,retail,west-david
1003,19-02-2023,alice,east,937.2,45,electronics,4974.14,5227.93,new,0.21,bank transfer,online,east-alice
1050,18-07-2023,eve,south,6107.78,43,furniture,4834.47,4973.38,returning,0.03,bank transfer,online,south-eve
1012,15-12-2023,bob,west,8821.63,13,electronics,2231.66,2596.61,returning,0.09,bank transfer,retail,west-bob
1065,30-06-2023,eve,south,8840.86,13,furniture,1339,1441.88,returning,0.23,credit card,retail,south-eve
1054,24-01-2023,bob,east,6624.55,22,electronics,4200.08,4647.28,returning,0.11,cash,online,east-bob
1005,12-11-2023,eve,east,2191.2,28,clothing,3592.32,3813.48,new,0.07,credit card,retail,east-eve
1094,15-02-2023,charlie,south,8643.67,47,food,3450.36,3557.38,new,0.2,credit card,online,south-charlie
1094,15-01-2023,bob,north,8872.33,45,furniture,4470.91,4695.54,returning,0.06,cash,retail,north-bob
1057,02-06-2023,eve,east,2046.87,22,food,3462.61,3672.89,returning,0.27,credit card,online,east-eve
1017,10-08-2023,alice,north,7400.52,43,furniture,1454.8,1674.97,new,0.03,credit card,online,north-alice
1047,25-07-2023,charlie,east,2936.54,19,furniture,3484.62,3781.55,returning,0.21,credit card,retail,east-charlie
1023,30-09-2023,charlie,north,8046.14,8,furniture,1563.78,1829.16,returning,0.15,cash,online,north-charlie
1079,24-08-2023,alice,north,9972.66,8,clothing,3808.23,3891.62,returning,0.26,bank transfer,online,north-alice
1085,06-12-2023,eve,north,397.26,42,electronics,3117.75,3159.88,new,0.04,cash,retail,north-eve
1014,16-08-2023,david,south,8983.92,26,furniture,433.19,800.6,returning,0.2,cash,online,south-david
1066,09-01-2023,alice,north,6264.04,48,clothing,2588.54,2872.8,new,0.17,cash,online,north-alice
1075,15-06-2023,eve,north,9736.49,26,furniture,1749.34,1935.25,new,0.14,credit card,online,north-eve
1051,15-11-2023,alice,north,4703.59,23,electronics,1676.42,2082.52,new,0.15,bank transfer,retail,north-alice
1038,02-08-2023,alice,east,8489.14,43,furniture,3031.17,3231.32,returning,0.22,cash,retail,east-alice
1064,27-04-2023,bob,north,717.7,13,clothing,1645.51,2045.53,returning,0.28,cash,retail,north-bob
1098,10-12-2023,eve,east,3419.26,28,electronics,3895.62,4055.44,new,0.03,bank transfer,retail,east-eve
1038,13-03-2023,david,north,763.46,9,clothing,400.42,446.11,new,0.01,bank transfer,retail,north-david
1050,05-03-2023,bob,north,9755.9,20,electronics,3318.92,3785.91,new,0.24,bank transfer,online,north-bob
1098,24-07-2023,alice,south,8188.04,19,electronics,4055.51,4258.84,returning,0.03,credit card,online,south-alice
1082,28-07-2023,alice,east,8540.22,48,food,3380.52,3778.94,returning,0.3,bank transfer,online,east-alice
1030,13-03-2023,alice,north,9385.86,39,food,2511.28,2658.06,new,0.19,credit card,retail,north-alice
1079,04-10-2023,eve,east,942.52,12,food,4754.02,5080.74,new,0.2,cash,online,east-eve
1091,01-10-2023,eve,east,3917.42,15,electronics,1534.7,1972.62,returning,0.06,credit card,retail,east-eve
1051,16-11-2023,bob,west,803.25,31,furniture,144.88,175.29,new,0.07,bank transfer,online,west-bob
1063,04-12-2023,david,south,2186.85,14,clothing,2188.35,2605.36,returning,0.2,credit card,retail,south-david
1098,01-01-2024,bob,south,2370.72,11,clothing,213.41,503.36,returning,0.27,bank transfer,online,south-bob
1052,05-04-2023,charlie,south,4744.16,26,clothing,4771.99,5079.65,new,0.29,credit card,online,south-charlie
1038,15-06-2023,alice,west,2758.77,42,food,1089.09,1355.44,new,0.06,cash,retail,west-alice
1097,01-02-2023,alice,west,1099.68,27,electronics,3955.19,4393.68,returning,0.04,credit card,online,west-alice
1088,11-01-2023,alice,south,1758.16,11,food,3884.13,3915.41,returning,0.02,cash,online,south-alice
1079,28-10-2023,bob,west,1558.03,38,furniture,1127.76,1265.66,returning,0.26,bank transfer,retail,west-bob
1030,05-08-2023,bob,west,9733.46,34,electronics,3125.07,3564.19,returning,0.09,cash,online,west-bob
1051,16-10-2023,alice,west,7617,43,clothing,287.99,666.64,returning,0,bank transfer,online,west-alice
1081,12-04-2023,bob,south,9680.84,19,food,2443.69,2462.34,new,0.07,bank transfer,retail,south-bob
1005,24-09-2023,eve,south,4453.43,6,food,122.5,385.83,returning,0.1,cash,retail,south-eve
1029,02-08-2023,eve,south,2855.85,46,furniture,4609.66,4879.15,returning,0.3,cash,retail,south-eve
1004,28-06-2023,bob,west,8003.1,38,furniture,4881.63,5088.06,returning,0.16,credit card,retail,west-bob
1010,29-03-2023,alice,south,3329.91,49,food,1150.3,1306.02,new,0.06,credit card,retail,south-alice
1056,10-02-2023,bob,west,3063.9,42,furniture,1080.12,1424.17,new,0.1,cash,online,west-bob
1017,17-03-2023,bob,north,2401.81,28,clothing,3780.91,3892.73,returning,0.1,cash,retail,north-bob
1074,15-02-2023,bob,west,1383.82,1,furniture,1304.23,1705.71,returning,0.01,cash,retail,west-bob
1017,09-06-2023,charlie,east,2638.98,35,furniture,4480.63,4884.12,new,0.04,cash,online,east-charlie
1084,21-03-2023,eve,south,3617.67,40,food,2890.95,3104.43,new,0.21,bank transfer,online,south-eve
1088,06-11-2023,david,south,6772.54,8,food,1786.35,1935.29,new,0.04,cash,online,south-david
1069,27-03-2023,david,east,719.39,47,electronics,4171.83,4320.93,new,0.07,cash,online,east-david
1034,02-04-2023,charlie,west,2184.02,7,electronics,2492.36,2738.68,returning,0.11,cash,online,west-charlie
1006,28-05-2023,bob,north,8109.33,11,food,4562.58,4925.17,new,0.23,cash,retail,north-bob
1053,10-06-2023,charlie,east,1554.53,39,furniture,4643.67,4829.52,returning,0.17,bank transfer,online,east-charlie
1066,21-07-2023,charlie,east,3492.19,4,furniture,868.83,1177.75,returning,0.21,credit card,retail,east-charlie
1077,30-08-2023,alice,west,8660.12,25,electronics,61.5,258.92,new,0.17,credit card,online,west-alice
1043,19-12-2023,eve,south,1633.76,12,electronics,4920.46,5079.68,new,0.21,credit card,retail,south-eve
1075,02-01-2023,david,west,919.09,26,electronics,4535.38,4557.56,new,0,credit card,online,west-david
1023,13-08-2023,bob,east,4896.93,38,clothing,324.45,336.37,new,0.28,credit card,retail,east-bob
1055,16-10-2023,david,east,3093.95,46,clothing,4173.52,4294.85,returning,0.03,bank transfer,retail,east-david
1080,21-08-2023,david,south,5677.74,12,electronics,2316.13,2525.27,returning,0.12,credit card,retail,south-david
1095,18-03-2023,eve,south,8057.67,43,furniture,1331.86,1758.98,returning,0.23,bank transfer,retail,south-eve
1075,26-04-2023,david,south,1457.77,37,electronics,4399.8,4801.06,new,0.13,bank transfer,retail,south-david
1016,03-06-2023,david,west,5848.92,46,clothing,1023.5,1164.41,returning,0.28,credit card,retail,west-david
1008,13-04-2023,charlie,south,5104.54,24,furniture,4739.13,4868.95,new,0.14,credit card,retail,south-charlie
1004,13-07-2023,eve,east,1526.38,16,clothing,1067.83,1189.22,returning,0.26,credit card,retail,east-eve
1004,15-06-2023,alice,east,6277.59,13,furniture,3087.73,3263.96,new,0.24,cash,retail,east-alice
1056,25-12-2023,bob,north,2809.04,25,clothing,1154.28,1408.4,returning,0.29,bank transfer,retail,north-bob
1025,31-03-2023,david,west,4929.56,4,furniture,2751.06,2976.01,returning,0.28,credit card,online,west-david
1067,23-06-2023,bob,north,914.5,11,furniture,3435.68,3552.63,new,0.27,cash,retail,north-bob
1096,02-05-2023,alice,east,4649.88,32,furniture,991.63,1065.55,returning,0.22,bank transfer,retail,east-alice
1067,23-05-2023,bob,north,3133.99,49,furniture,2628.38,2644.54,returning,0.11,cash,online,north-bob
1027,16-04-2023,alice,east,8241.57,7,food,2371.85,2457.29,new,0.03,cash,retail,east-alice
1093,01-11-2023,charlie,north,664.09,46,clothing,401.64,757.26,new,0.21,credit card,retail,north-charlie
1032,26-12-2023,david,south,4244.21,11,clothing,4100.62,4230,new,0.29,bank transfer,online,south-david
1050,13-11-2023,alice,north,4638.47,28,food,1711.63,1951.24,new,0.22,cash,online,north-alice
1061,03-05-2023,bob,south,7277.56,41,furniture,2894.18,3193.92,new,0.28,bank transfer,retail,south-bob
1051,09-01-2023,david,south,5785.45,23,furniture,2598.18,3042.73,returning,0.24,credit card,online,south-david
1019,19-09-2023,charlie,west,6705.4,45,clothing,2590.64,3036.18,new,0.05,bank transfer,retail,west-charlie
1021,14-03-2023,david,south,7792.79,23,food,580.75,956.16,returning,0.07,cash,retail,south-david
1005,25-12-2023,alice,south,8635.81,28,furniture,2146.24,2173.47,returning,0.1,cash,retail,south-alice
1082,11-08-2023,charlie,north,3207.37,43,furniture,2289.22,2581,new,0.05,bank transfer,online,north-charlie
1092,10-02-2023,bob,east,5426.42,47,furniture,3681.53,4076.96,returning,0.17,cash,retail,east-bob
1042,23-07-2023,charlie,west,8417.07,26,electronics,4208.09,4226.56,returning,0.29,cash,retail,west-charlie
1061,21-09-2023,charlie,south,9895.57,25,food,2747.66,3027.01,new,0.23,cash,online,south-charlie
1022,24-11-2023,eve,west,8906.24,29,furniture,479.58,909.88,returning,0.13,credit card,retail,west-eve
1021,27-06-2023,charlie,north,3777.53,19,electronics,1222.4,1464.71,new,0,credit card,retail,north-charlie
1070,14-12-2023,charlie,south,2032.15,33,food,866.42,878.43,new,0.09,cash,retail,south-charlie
1001,14-11-2023,david,north,4944.99,36,furniture,666.84,682.24,new,0.16,bank transfer,retail,north-david
1005,25-03-2023,bob,west,7442.25,14,clothing,1861.2,2075.35,returning,0.1,credit card,retail,west-bob
1012,14-11-2023,david,north,4976.43,14,electronics,1185.5,1271.45,returning,0.03,bank transfer,retail,north-david
1090,21-04-2023,david,west,4883.49,35,electronics,1130.6,1466.18,returning,0.13,cash,online,west-david
1046,08-09-2023,alice,north,8398.48,30,furniture,320.73,678.04,returning,0.08,cash,retail,north-alice
1034,07-01-2023,david,west,3677.9,28,furniture,137.47,234.63,new,0.27,bank transfer,retail,west-david
1049,25-03-2023,eve,east,8611.97,17,electronics,558.7,1004.08,returning,0.03,credit card,online,east-eve
1078,27-07-2023,eve,north,4127.37,3,clothing,902.38,1128.91,new,0.01,bank transfer,retail,north-eve
1090,10-11-2023,alice,north,3349.51,16,clothing,2183.37,2263.36,returning,0,bank transfer,retail,north-alice
1045,22-01-2023,bob,east,4594.5,46,food,2577.08,2961.56,returning,0.1,cash,online,east-bob
1027,03-01-2023,bob,east,7648.22,30,furniture,745.93,1143.02,returning,0.2,credit card,online,east-bob
1073,07-05-2023,david,north,1347.42,29,clothing,2152.68,2475.93,returning,0.22,bank transfer,online,north-david
1026,24-10-2023,david,east,2044.55,45,food,1741.66,2169.86,returning,0.14,credit card,online,east-david
1047,07-07-2023,david,south,9519.3,15,clothing,957.95,1329.26,new,0.21,cash,online,south-david
1086,28-12-2023,bob,west,1837.37,46,furniture,83.86,526.14,returning,0.11,credit card,online,west-bob
1056,14-01-2023,charlie,west,5720.5,25,food,2361.74,2584.35,returning,0.2,cash,online,west-charlie
1094,12-01-2023,eve,west,5835.21,38,food,3443.98,3820.3,returning,0.01,credit card,retail,west-eve
1063,28-03-2023,charlie,south,4947.28,42,food,1170.07,1669.95,returning,0.12,bank transfer,retail,south-charlie
1048,12-01-2023,charlie,east,6482.98,47,clothing,702.44,1067.66,new,0.24,cash,retail,east-charlie
1061,25-01-2023,bob,east,2375.28,38,furniture,4440.86,4506.81,returning,0.24,bank transfer,online,east-bob
1081,28-10-2023,charlie,north,5571.36,23,food,1411.37,1675.35,new,0.21,cash,retail,north-charlie
1026,31-08-2023,alice,east,3784.52,25,electronics,1156.88,1454.68,returning,0.06,credit card,online,east-alice
1036,02-05-2023,david,north,6650.51,42,furniture,4292.63,4387.99,new,0.07,credit card,retail,north-david
1001,27-05-2023,alice,south,1498.11,7,electronics,4094.68,4576.5,new,0.3,cash,retail,south-alice
1008,24-02-2023,eve,west,5751.69,22,electronics,2269.32,2365.35,new,0.03,cash,retail,west-eve
1099,26-08-2023,david,west,1934.18,17,food,2471.73,2568.73,new,0.05,cash,retail,west-david
1052,22-12-2023,charlie,west,2858.57,18,food,1127.86,1586.29,new,0.04,credit card,online,west-charlie
1079,22-06-2023,eve,east,2265.23,49,clothing,437.59,675.54,returning,0.1,cash,online,east-eve
1047,09-08-2023,david,north,1910.09,41,clothing,2888.49,2929.45,new,0.06,cash,retail,north-david
1056,29-04-2023,charlie,north,8274.54,10,clothing,536.81,839.92,returning,0.15,bank transfer,online,north-charlie
1086,05-11-2023,alice,south,2928.5,10,furniture,2273.91,2578.8,new,0.14,cash,online,south-alice
1014,02-07-2023,david,east,9278.53,7,clothing,4705.46,4747.07,new,0.27,bank transfer,retail,east-david
1090,15-10-2023,charlie,south,9702.27,48,electronics,4766.53,5253.07,returning,0.01,bank transfer,online,south-charlie
1028,03-11-2023,alice,north,5755.48,38,clothing,1234.69,1511.26,new,0.1,bank transfer,online,north-alice
1087,27-10-2023,eve,north,1515.71,27,food,3139.36,3423.66,new,0.18,credit card,online,north-eve
1078,23-03-2023,eve,west,3808.03,33,clothing,2396.68,2661.54,new,0.18,bank transfer,online,west-eve
1088,30-07-2023,eve,east,7997.55,1,furniture,4384.64,4693.9,new,0.14,cash,retail,east-eve
1002,30-05-2023,eve,north,3737.17,44,furniture,1393.58,1533.09,returning,0.24,credit card,retail,north-eve
1026,06-02-2023,bob,west,961.47,34,electronics,68.33,219.08,new,0.02,credit card,online,west-bob
1014,18-12-2023,david,east,5612.17,4,furniture,854.68,1115.24,new,0.24,credit card,retail,east-david
1059,08-11-2023,david,south,8466.7,17,clothing,1780.14,2185.42,returning,0.15,credit card,retail,south-david
1056,27-12-2023,bob,east,7979.67,4,food,1612.82,1647.25,returning,0.04,credit card,retail,east-bob
1007,28-02-2023,charlie,east,1833.72,43,furniture,3967.25,4272.92,new,0.27,credit card,online,east-charlie
1003,11-05-2023,charlie,north,6760.37,26,electronics,3418.78,3824.1,new,0.19,credit card,online,north-charlie
1023,21-07-2023,eve,north,2282.99,4,clothing,1532.8,1619.69,returning,0.05,bank transfer,retail,north-eve
1018,31-08-2023,alice,east,2260.25,1,electronics,2315.83,2333.19,new,0.01,cash,retail,east-alice
1038,04-02-2023,charlie,north,8753.31,7,furniture,523.02,686.25,returning,0.04,cash,online,north-charlie
1099,03-04-2023,alice,north,2571.72,30,furniture,4495.82,4794.01,new,0.18,bank transfer,retail,north-alice
1015,26-07-2023,david,north,2706.15,9,electronics,4680.35,4758.11,returning,0.05,bank transfer,online,north-david
1064,19-12-2023,alice,west,106.47,35,clothing,4900.03,5118.83,returning,0.07,credit card,retail,west-alice
1089,28-11-2023,david,west,8719.62,8,furniture,4349.34,4629.98,returning,0.01,credit card,online,west-david
1028,01-11-2023,bob,east,7946.69,24,food,911.11,1214.56,new,0.22,bank transfer,online,east-bob
1074,16-12-2023,bob,north,6310.56,19,furniture,278.67,423.13,new,0.24,credit card,online,north-bob
1039,01-08-2023,eve,west,7527.63,36,clothing,2919,3125.01,new,0.24,cash,online,west-eve
1057,08-06-2023,charlie,east,1605.28,43,furniture,4567.39,4958.78,new,0.04,cash,retail,east-charlie
1017,24-01-2023,eve,north,4637.4,27,electronics,927.89,1399.09,returning,0.27,credit card,online,north-eve
1086,20-10-2023,david,south,3577.07,32,furniture,84.86,517.18,returning,0.2,credit card,retail,south-david
1090,04-01-2023,eve,north,1028.39,14,furniture,4037.21,4323.71,returning,0.27,credit card,online,north-eve
1044,08-08-2023,alice,north,4912.69,18,clothing,430.14,641.18,new,0.13,cash,online,north-alice
1025,30-12-2023,david,west,9215.32,28,electronics,2097.84,2270.99,new,0.13,credit card,retail,west-david
1017,20-01-2023,bob,east,496.59,29,clothing,3410.49,3481.72,new,0.24,bank transfer,retail,east-bob
1013,01-06-2023,charlie,east,2985.46,16,furniture,1222.15,1284.36,returning,0.03,credit card,retail,east-charlie
1084,19-02-2023,david,west,2154.66,35,food,465.61,812.91,new,0.16,bank transfer,online,west-david
1025,26-06-2023,david,north,2457.65,47,furniture,3861.61,3998.91,new,0.25,credit card,online,north-david
1068,06-04-2023,alice,south,9093.5,31,clothing,3169.37,3304.15,returning,0.25,credit card,retail,south-alice
1010,15-04-2023,charlie,north,4733.88,4,food,4943.03,5442.15,returning,0.29,cash,online,north-charlie
1067,07-09-2023,bob,north,4716.36,37,clothing,1754.32,1856.4,new,0.21,bank transfer,retail,north-bob
1018,27-04-2023,david,south,7629.7,17,clothing,355.72,438.27,returning,0.06,bank transfer,online,south-david
1100,20-12-2023,david,west,1629.47,39,electronics,3685.03,3743.39,new,0.01,bank transfer,online,west-david
1086,16-08-2023,alice,east,4923.93,48,food,2632.58,2926.68,returning,0.14,cash,online,east-alice
